id,duration,attention_check,education_level,education_level_other,subject_area,subject_area_other,phrase,response,vocab,dimension,rank_intended
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,95,elife,support,6
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,85,elife,support,5
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,80,elife,support,4
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,75,elife,support,3
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,40,elife,support,2
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,15,elife,support,1
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,85,alt,importance,5
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,85,alt,importance,4
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,50,alt,importance,3
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,25,alt,importance,2
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,25,alt,importance,1
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,85,alt,support,5
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,75,alt,support,4
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,50,alt,support,3
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,25,alt,support,2
14,833,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,20,alt,support,1
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,86,elife,importance,5
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,71,elife,importance,4
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,72,elife,importance,3
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,79,elife,importance,2
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,71,elife,importance,1
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,94,elife,support,6
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,90,elife,support,5
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,65,elife,support,4
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,75,elife,support,3
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,29,elife,support,2
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,15,elife,support,1
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,63,alt,importance,5
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,74,alt,importance,4
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate importance,76,alt,importance,3
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,low importance,25,alt,importance,2
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,very low importance,27,alt,importance,1
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,very strong support,84,alt,support,5
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,strong support,74,alt,support,4
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate support,53,alt,support,3
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,weak support,36,alt,support,2
15,634,24,Doctorate degree (PhD/other),NA,Social Sciences,NA,very weak support,13,alt,support,1
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,landmark,96,elife,importance,5
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,fundamental,50,elife,importance,4
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,important,80,elife,importance,3
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,valuable,71,elife,importance,2
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,useful,60,elife,importance,1
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,exceptional,91,elife,support,6
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,compelling,90,elife,support,5
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,convincing,70,elife,support,4
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,solid,95,elife,support,3
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,incomplete,5,elife,support,2
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,inadequate,10,elife,support,1
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very high importance,90,alt,importance,5
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,high importance,80,alt,importance,4
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate importance,60,alt,importance,3
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,low importance,30,alt,importance,2
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very low importance,10,alt,importance,1
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very strong support,92,alt,support,5
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,strong support,92,alt,support,4
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate support,60,alt,support,3
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,weak support,15,alt,support,2
16,1388,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very weak support,5,alt,support,1
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,landmark,95,elife,importance,5
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,fundamental,50,elife,importance,4
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,important,81,elife,importance,3
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,valuable,75,elife,importance,2
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,useful,80,elife,importance,1
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,exceptional,100,elife,support,6
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,compelling,70,elife,support,5
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,convincing,84,elife,support,4
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,solid,100,elife,support,3
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,incomplete,65,elife,support,2
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,inadequate,90,elife,support,1
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,very high importance,100,alt,importance,5
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,high importance,95,alt,importance,4
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,moderate importance,60,alt,importance,3
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,low importance,5,alt,importance,2
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,very low importance,11,alt,importance,1
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,very strong support,91,alt,support,5
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,strong support,75,alt,support,4
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,moderate support,76,alt,support,3
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,weak support,10,alt,support,2
17,947,80,Doctorate degree (PhD/other),NA,Other,Engineering,very weak support,15,alt,support,1
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,landmark,80,elife,importance,5
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,fundamental,30,elife,importance,4
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,important,60,elife,importance,3
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,valuable,50,elife,importance,2
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,useful,40,elife,importance,1
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,exceptional,90,elife,support,6
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,compelling,90,elife,support,5
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,convincing,70,elife,support,4
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,solid,50,elife,support,3
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,incomplete,0,elife,support,2
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,inadequate,0,elife,support,1
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,very high importance,90,alt,importance,5
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,high importance,80,alt,importance,4
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,moderate importance,40,alt,importance,3
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,low importance,20,alt,importance,2
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,very low importance,10,alt,importance,1
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,very strong support,80,alt,support,5
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,strong support,60,alt,support,4
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,moderate support,40,alt,support,3
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,weak support,20,alt,support,2
18,1200,10,Graduate degree (MA/MSc/MPhil/other),NA,Social Sciences,NA,very weak support,5,alt,support,1
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,landmark,18,elife,importance,5
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,fundamental,20,elife,importance,4
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,important,36,elife,importance,3
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,valuable,10,elife,importance,2
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,useful,8,elife,importance,1
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,exceptional,31,elife,support,6
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,compelling,24,elife,support,5
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,convincing,58,elife,support,4
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,solid,33,elife,support,3
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,incomplete,58,elife,support,2
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,inadequate,72,elife,support,1
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,very high importance,61,alt,importance,5
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,high importance,57,alt,importance,4
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,moderate importance,58,alt,importance,3
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,low importance,51,alt,importance,2
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,very low importance,60,alt,importance,1
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,very strong support,72,alt,support,5
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,strong support,39,alt,support,4
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,moderate support,61,alt,support,3
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,weak support,80,alt,support,2
19,839,92,Graduate degree (MA/MSc/MPhil/other),NA,Arts & Humanities,NA,very weak support,62,alt,support,1
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,79,elife,importance,5
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,86,elife,importance,4
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,66,elife,importance,3
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,64,elife,importance,2
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,48,elife,importance,1
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,90,elife,support,6
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,83,elife,support,5
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,67,elife,support,4
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,60,elife,support,3
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,17,elife,support,2
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,0,elife,support,1
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,83,alt,importance,5
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,79,alt,importance,4
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,53,alt,importance,3
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,8,alt,importance,2
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,7,alt,importance,1
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,80,alt,support,5
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,76,alt,support,4
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,49,alt,support,3
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,24,alt,support,2
20,590,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,13,alt,support,1
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,landmark,100,elife,importance,5
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,fundamental,100,elife,importance,4
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,important,83,elife,importance,3
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,valuable,75,elife,importance,2
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,useful,71,elife,importance,1
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,exceptional,95,elife,support,6
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,compelling,97,elife,support,5
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,convincing,75,elife,support,4
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,solid,80,elife,support,3
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,incomplete,19,elife,support,2
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,inadequate,18,elife,support,1
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very high importance,90,alt,importance,5
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,high importance,77,alt,importance,4
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate importance,39,alt,importance,3
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,low importance,12,alt,importance,2
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very low importance,6,alt,importance,1
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very strong support,90,alt,support,5
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,strong support,80,alt,support,4
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate support,39,alt,support,3
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,weak support,28,alt,support,2
21,554,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,13,alt,support,1
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,100,elife,importance,5
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,99,elife,importance,4
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,97,elife,importance,3
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,91,elife,importance,2
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,84,elife,importance,1
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,99,elife,support,6
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,91,elife,support,5
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,85,elife,support,4
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,90,elife,support,3
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,13,elife,support,2
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,1,elife,support,1
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,94,alt,importance,5
22,613,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,90,alt,importance,4
